;power;timestamp;current;id;voltage;partial_energy;__collections__;modo
1748479153;1,29;2025-05-29 00:39:13;0,01;1748479153;105,04;0,0215;{};sem_dimmer
1748479213;1,45;2025-05-29 00:40:13;0,01;1748479213;107,23;0,0242;{};sem_dimmer
1748479273;1,25;2025-05-29 00:41:13;0,01;1748479273;98,71;0,0209;{};sem_dimmer
1748479333;1,41;2025-05-29 00:42:13;0,01;1748479333;112,06;0,0235;{};sem_dimmer
1748479393;1,33;2025-05-29 00:43:13;0,01;1748479393;98,06;0,0221;{};sem_dimmer
1748479453;1,25;2025-05-29 00:44:13;0,01;1748479453;93,28;0,0209;{};sem_dimmer
1748479513;1,18;2025-05-29 00:45:13;0,01;1748479513;98,42;0,0197;{};sem_dimmer
1748479573;1,4;2025-05-29 00:46:13;0,01;1748479573;98,51;0,0234;{};sem_dimmer
1748479633;1,36;2025-05-29 00:47:13;0,01;1748479633;110,01;0,0227;{};sem_dimmer
1748479693;1,36;2025-05-29 00:48:13;0,01;1748479693;100,11;0,0226;{};sem_dimmer
1748479753;1,28;2025-05-29 00:49:13;0,01;1748479753;99,2;0,0213;{};sem_dimmer
1748479813;1,31;2025-05-29 00:50:13;0,01;1748479813;95,99;0,0219;{};sem_dimmer
1748479873;1,42;2025-05-29 00:51:13;0,01;1748479873;107,55;0,0236;{};sem_dimmer
1748479933;1,23;2025-05-29 00:52:13;0,01;1748479933;95,46;0,0205;{};sem_dimmer
1748479993;1,22;2025-05-29 00:53:13;0,01;1748479993;95,32;0,0203;{};sem_dimmer
1748480053;1,32;2025-05-29 00:54:13;0,01;1748480053;100,55;0,0221;{};sem_dimmer
1748480113;1,25;2025-05-29 00:55:13;0,01;1748480113;94,83;0,0208;{};sem_dimmer
1748480173;1,33;2025-05-29 00:56:13;0,01;1748480173;108,17;0,0221;{};sem_dimmer
1748480233;1,23;2025-05-29 00:57:13;0,01;1748480233;96,33;0,0205;{};sem_dimmer
1748480293;1,52;2025-05-29 00:58:13;0,01;1748480293;107,35;0,0253;{};sem_dimmer
1748480353;1,3;2025-05-29 00:59:13;0,01;1748480353;95,94;0,0216;{};sem_dimmer
1748480413;1,28;2025-05-29 01:00:13;0,01;1748480413;100,81;0,0213;{};sem_dimmer
1748480473;1,36;2025-05-29 01:01:13;0,01;1748480473;106,36;0,0227;{};sem_dimmer
1748480533;1,17;2025-05-29 01:02:13;0,01;1748480533;94,04;0,0194;{};sem_dimmer
1748480593;1,24;2025-05-29 01:03:13;0,01;1748480593;96,24;0,0206;{};sem_dimmer
1748480653;1,27;2025-05-29 01:04:13;0,01;1748480653;98,73;0,0211;{};sem_dimmer
1748480713;1,39;2025-05-29 01:05:13;0,01;1748480713;99,82;0,0231;{};sem_dimmer
1748480773;1,39;2025-05-29 01:06:13;0,01;1748480773;112,9;0,0231;{};sem_dimmer
1748480833;1,24;2025-05-29 01:07:13;0,01;1748480833;95,9;0,0207;{};sem_dimmer
1748480893;1,25;2025-05-29 01:08:13;0,01;1748480893;95,46;0,0208;{};sem_dimmer
1748480953;1,18;2025-05-29 01:09:13;0,01;1748480953;96,2;0,0197;{};sem_dimmer
1748481013;1,21;2025-05-29 01:10:13;0,01;1748481013;95,99;0,0201;{};sem_dimmer
1748481073;1,2;2025-05-29 01:11:13;0,01;1748481073;98,62;0,02;{};sem_dimmer
1748481133;1,26;2025-05-29 01:12:13;0,01;1748481133;96,4;0,021;{};sem_dimmer
1748481193;1,24;2025-05-29 01:13:13;0,01;1748481193;95,69;0,0206;{};sem_dimmer
1748481253;1,55;2025-05-29 01:14:13;0,01;1748481253;113,65;0,0258;{};sem_dimmer
1748481313;1,27;2025-05-29 01:15:13;0,01;1748481313;96,2;0,0212;{};sem_dimmer
1748481373;1,26;2025-05-29 01:16:13;0,01;1748481373;98,71;0,021;{};sem_dimmer
1748481433;1,22;2025-05-29 01:17:13;0,01;1748481433;94,67;0,0203;{};sem_dimmer
1748481493;1,32;2025-05-29 01:18:13;0,01;1748481493;97,02;0,0221;{};sem_dimmer
1748481553;1,27;2025-05-29 01:19:13;0,01;1748481553;95,67;0,0211;{};sem_dimmer
1748481613;1,32;2025-05-29 01:20:13;0,01;1748481613;107,18;0,022;{};sem_dimmer
1748481673;1,48;2025-05-29 01:21:13;0,01;1748481673;110,37;0,0246;{};sem_dimmer
1748481733;1,23;2025-05-29 01:22:13;0,01;1748481733;96,38;0,0205;{};sem_dimmer
1748481793;1,19;2025-05-29 01:23:13;0,01;1748481793;99,85;0,0199;{};sem_dimmer
1748481853;1,44;2025-05-29 01:24:13;0,01;1748481853;110,01;0,0241;{};sem_dimmer
1748481913;1,21;2025-05-29 01:25:13;0,01;1748481913;96,15;0,0202;{};sem_dimmer
1748481973;1,22;2025-05-29 01:26:13;0,01;1748481973;95,94;0,0203;{};sem_dimmer
1748482033;1,25;2025-05-29 01:27:13;0,01;1748482033;95,99;0,0208;{};sem_dimmer
1748482092;1,37;2025-05-29 01:28:12;0,01;1748482092;100,15;0,0229;{};sem_dimmer
1748482152;1,16;2025-05-29 01:29:12;0,01;1748482152;95,62;0,0194;{};sem_dimmer
1748482212;1,29;2025-05-29 01:30:12;0,01;1748482212;97,54;0,0215;{};sem_dimmer
1748482272;1,26;2025-05-29 01:31:12;0,01;1748482272;98,46;0,021;{};sem_dimmer
1748482332;1,39;2025-05-29 01:32:12;0,01;1748482332;104,07;0,0232;{};sem_dimmer
1748482392;1,36;2025-05-29 01:33:12;0,01;1748482392;100,0;0,0227;{};sem_dimmer
1748482452;1,32;2025-05-29 01:34:12;0,01;1748482452;95,48;0,022;{};sem_dimmer
1748482512;1,38;2025-05-29 01:35:12;0,01;1748482512;103,02;0,0229;{};sem_dimmer
1748482572;1,23;2025-05-29 01:36:12;0,01;1748482572;96,13;0,0205;{};sem_dimmer
1748482632;1,22;2025-05-29 01:37:12;0,01;1748482632;95,85;0,0203;{};sem_dimmer
1748482692;1,36;2025-05-29 01:38:12;0,01;1748482692;112,28;0,0227;{};sem_dimmer
1748482752;1,38;2025-05-29 01:39:12;0,01;1748482752;103,13;0,023;{};sem_dimmer
1748482812;1,42;2025-05-29 01:40:12;0,01;1748482812;107,21;0,0236;{};sem_dimmer
1748482872;1,32;2025-05-29 01:41:12;0,01;1748482872;100,46;0,0219;{};sem_dimmer
1748482932;1,37;2025-05-29 01:42:12;0,01;1748482932;101,62;0,0228;{};sem_dimmer
1748482992;1,33;2025-05-29 01:43:12;0,01;1748482992;108,8;0,0221;{};sem_dimmer
1748483052;1,29;2025-05-29 01:44:12;0,01;1748483052;97,02;0,0215;{};sem_dimmer
1748483112;1,25;2025-05-29 01:45:12;0,01;1748483112;93,92;0,0209;{};sem_dimmer
1748483172;1,51;2025-05-29 01:46:12;0,01;1748483172;111,82;0,0251;{};sem_dimmer
1748483232;1,46;2025-05-29 01:47:12;0,01;1748483232;112,22;0,0244;{};sem_dimmer
1748483292;1,32;2025-05-29 01:48:12;0,01;1748483292;103,69;0,0219;{};sem_dimmer
1748483352;1,28;2025-05-29 01:49:12;0,01;1748483352;96,79;0,0214;{};sem_dimmer
1748483412;1,54;2025-05-29 01:50:12;0,01;1748483412;114,63;0,0257;{};sem_dimmer
1748483472;1,36;2025-05-29 01:51:12;0,01;1748483472;103,13;0,0226;{};sem_dimmer
1748483532;1,32;2025-05-29 01:52:12;0,01;1748483532;100,81;0,022;{};sem_dimmer
1748483592;1,22;2025-05-29 01:53:12;0,01;1748483592;96,56;0,0204;{};sem_dimmer
1748483652;1,32;2025-05-29 01:54:12;0,01;1748483652;101,08;0,022;{};sem_dimmer
1748483712;1,45;2025-05-29 01:55:12;0,01;1748483712;113,7;0,0242;{};sem_dimmer
1748483772;1,34;2025-05-29 01:56:12;0,01;1748483772;100,53;0,0223;{};sem_dimmer
1748483832;1,45;2025-05-29 01:57:12;0,01;1748483832;112,45;0,0241;{};sem_dimmer
1748483892;1,44;2025-05-29 01:58:12;0,01;1748483892;105,96;0,0239;{};sem_dimmer
1748483952;1,27;2025-05-29 01:59:12;0,01;1748483952;95,71;0,0212;{};sem_dimmer
1748484012;1,29;2025-05-29 02:00:12;0,01;1748484012;100,55;0,0215;{};sem_dimmer
1748484072;1,52;2025-05-29 02:01:12;0,01;1748484072;114,09;0,0253;{};sem_dimmer
1748484132;1,24;2025-05-29 02:02:12;0,01;1748484132;97,25;0,0207;{};sem_dimmer
1748484192;1,42;2025-05-29 02:03:12;0,01;1748484192;113,06;0,0236;{};sem_dimmer
1748484252;1,32;2025-05-29 02:04:12;0,01;1748484252;103,79;0,022;{};sem_dimmer
1748484312;1,37;2025-05-29 02:05:12;0,01;1748484312;99,29;0,0228;{};sem_dimmer
1748484372;1,26;2025-05-29 02:06:12;0,01;1748484372;98,06;0,021;{};sem_dimmer
1748484432;1,35;2025-05-29 02:07:12;0,01;1748484432;101,77;0,0224;{};sem_dimmer
1748484492;1,29;2025-05-29 02:08:12;0,01;1748484492;98,42;0,0215;{};sem_dimmer
1748484552;1,34;2025-05-29 02:09:12;0,01;1748484552;99,4;0,0223;{};sem_dimmer
1748484612;1,31;2025-05-29 02:10:12;0,01;1748484612;101,32;0,0219;{};sem_dimmer
1748484672;1,39;2025-05-29 02:11:12;0,01;1748484672;109,79;0,0231;{};sem_dimmer
1748484732;1,3;2025-05-29 02:12:12;0,01;1748484732;99,96;0,0217;{};sem_dimmer
1748484792;1,26;2025-05-29 02:13:12;0,01;1748484792;95,64;0,0209;{};sem_dimmer
1748484852;1,27;2025-05-29 02:14:12;0,01;1748484852;96,74;0,0211;{};sem_dimmer
1748484912;1,35;2025-05-29 02:15:12;0,01;1748484912;103,13;0,0226;{};sem_dimmer
1748484972;1,24;2025-05-29 02:16:12;0,01;1748484972;94,34;0,0206;{};sem_dimmer
1748485032;1,4;2025-05-29 02:17:12;0,01;1748485032;106,71;0,0233;{};sem_dimmer
1748485092;1,23;2025-05-29 02:18:12;0,01;1748485092;96,24;0,0206;{};sem_dimmer
1748485152;1,37;2025-05-29 02:19:12;0,01;1748485152;99,69;0,0228;{};sem_dimmer
1748485212;1,23;2025-05-29 02:20:12;0,01;1748485212;96,77;0,0205;{};sem_dimmer
1748485272;1,3;2025-05-29 02:21:12;0,01;1748485272;100,53;0,0217;{};sem_dimmer
1748485332;1,22;2025-05-29 02:22:12;0,01;1748485332;96,2;0,0204;{};sem_dimmer
1748485392;1,35;2025-05-29 02:23:12;0,01;1748485392;103,58;0,0224;{};sem_dimmer
1748485452;1,26;2025-05-29 02:24:12;0,01;1748485452;95,11;0,0211;{};sem_dimmer
1748485512;1,37;2025-05-29 02:25:12;0,01;1748485512;105,48;0,0229;{};sem_dimmer
1748485572;1,48;2025-05-29 02:26:12;0,01;1748485572;102,29;0,0246;{};sem_dimmer
1748485632;1,41;2025-05-29 02:27:12;0,01;1748485632;110,15;0,0235;{};sem_dimmer
1748485692;1,26;2025-05-29 02:28:12;0,01;1748485692;96,08;0,021;{};sem_dimmer
1748485752;1,36;2025-05-29 02:29:12;0,01;1748485752;104,2;0,0226;{};sem_dimmer
1748485812;1,37;2025-05-29 02:30:12;0,01;1748485812;105,33;0,0229;{};sem_dimmer
1748485872;1,17;2025-05-29 02:31:12;0,01;1748485872;96,88;0,0195;{};sem_dimmer
1748485932;1,26;2025-05-29 02:32:12;0,01;1748485932;96,95;0,021;{};sem_dimmer
1748485992;1,18;2025-05-29 02:33:12;0,01;1748485992;99,51;0,0197;{};sem_dimmer
1748486052;1,39;2025-05-29 02:34:12;0,01;1748486052;106,77;0,0232;{};sem_dimmer
1748486112;1,23;2025-05-29 02:35:12;0,01;1748486112;96,1;0,0204;{};sem_dimmer
1748486172;1,26;2025-05-29 02:36:12;0,01;1748486172;96,4;0,021;{};sem_dimmer
1748486232;1,26;2025-05-29 02:37:12;0,01;1748486232;95,8;0,021;{};sem_dimmer
1748486292;1,45;2025-05-29 02:38:12;0,01;1748486292;106,61;0,0242;{};sem_dimmer
1748486352;1,35;2025-05-29 02:39:12;0,01;1748486352;101,6;0,0225;{};sem_dimmer
1748486412;1,47;2025-05-29 02:40:12;0,01;1748486412;113,88;0,0244;{};sem_dimmer
1748486472;1,27;2025-05-29 02:41:12;0,01;1748486472;96,42;0,0211;{};sem_dimmer
1748486532;1,19;2025-05-29 02:42:12;0,01;1748486532;95,97;0,0198;{};sem_dimmer
1748486592;1,26;2025-05-29 02:43:12;0,01;1748486592;97,56;0,0211;{};sem_dimmer
1748486652;1,36;2025-05-29 02:44:12;0,01;1748486652;99,89;0,0227;{};sem_dimmer
1748486712;1,29;2025-05-29 02:45:12;0,01;1748486712;101,4;0,0215;{};sem_dimmer
1748486772;1,16;2025-05-29 02:46:12;0,01;1748486772;96,54;0,0193;{};sem_dimmer
1748486832;1,45;2025-05-29 02:47:12;0,01;1748486832;112,65;0,0241;{};sem_dimmer
1748486892;1,36;2025-05-29 02:48:12;0,01;1748486892;99,85;0,0227;{};sem_dimmer
1748486952;1,27;2025-05-29 02:49:12;0,01;1748486952;96,65;0,0211;{};sem_dimmer
1748487012;1,26;2025-05-29 02:50:12;0,01;1748487012;96,81;0,021;{};sem_dimmer
1748487072;1,24;2025-05-29 02:51:12;0,01;1748487072;96,03;0,0206;{};sem_dimmer
1748487132;1,34;2025-05-29 02:52:12;0,01;1748487132;103,22;0,0224;{};sem_dimmer
1748487192;1,21;2025-05-29 02:53:12;0,01;1748487192;101,93;0,0202;{};sem_dimmer
1748487252;1,29;2025-05-29 02:54:12;0,01;1748487252;102,87;0,0216;{};sem_dimmer
1748487312;1,25;2025-05-29 02:55:12;0,01;1748487312;96,08;0,0209;{};sem_dimmer
1748487372;1,52;2025-05-29 02:56:12;0,01;1748487372;111,39;0,0253;{};sem_dimmer
1748487432;1,25;2025-05-29 02:57:12;0,01;1748487432;96,7;0,0208;{};sem_dimmer
1748487491;1,23;2025-05-29 02:58:11;0,01;1748487491;101,77;0,0206;{};sem_dimmer
1748487551;1,36;2025-05-29 02:59:11;0,01;1748487551;102,55;0,0226;{};sem_dimmer
1748487611;1,33;2025-05-29 03:00:11;0,01;1748487611;101,05;0,0221;{};sem_dimmer
1748487672;1,31;2025-05-29 03:01:12;0,01;1748487672;103,35;0,0218;{};sem_dimmer
1748487731;1,24;2025-05-29 03:02:11;0,01;1748487731;99,87;0,0207;{};sem_dimmer
1748487791;1,27;2025-05-29 03:03:11;0,01;1748487791;96,24;0,0212;{};sem_dimmer
1748487851;1,28;2025-05-29 03:04:11;0,01;1748487851;100,26;0,0213;{};sem_dimmer
1748487911;1,27;2025-05-29 03:05:11;0,01;1748487911;96,4;0,0212;{};sem_dimmer
1748487971;1,51;2025-05-29 03:06:11;0,01;1748487971;111,23;0,0252;{};sem_dimmer
1748488031;1,24;2025-05-29 03:07:11;0,01;1748488031;101,29;0,0207;{};sem_dimmer
1748488091;1,18;2025-05-29 03:08:11;0,01;1748488091;96,2;0,0197;{};sem_dimmer
1748488151;1,31;2025-05-29 03:09:11;0,01;1748488151;103,71;0,0219;{};sem_dimmer
1748488211;1,21;2025-05-29 03:10:11;0,01;1748488211;96,59;0,0202;{};sem_dimmer
1748488271;1,3;2025-05-29 03:11:11;0,01;1748488271;96,79;0,0217;{};sem_dimmer
1748488331;1,29;2025-05-29 03:12:11;0,01;1748488331;99,38;0,0215;{};sem_dimmer
1748488391;1,27;2025-05-29 03:13:11;0,01;1748488391;96,03;0,0212;{};sem_dimmer
1748488451;1,41;2025-05-29 03:14:11;0,01;1748488451;113,99;0,0235;{};sem_dimmer
1748488511;1,24;2025-05-29 03:15:11;0,01;1748488511;96,88;0,0206;{};sem_dimmer
1748488571;1,25;2025-05-29 03:16:11;0,01;1748488571;96,29;0,0208;{};sem_dimmer
1748488631;1,34;2025-05-29 03:17:11;0,01;1748488631;101,71;0,0224;{};sem_dimmer
1748488691;1,33;2025-05-29 03:18:11;0,01;1748488691;99,45;0,0222;{};sem_dimmer
1748488751;1,21;2025-05-29 03:19:11;0,01;1748488751;97,11;0,0202;{};sem_dimmer
1748488811;1,36;2025-05-29 03:20:11;0,01;1748488811;101,97;0,0227;{};sem_dimmer
1748488871;1,2;2025-05-29 03:21:11;0,01;1748488871;97,74;0,0201;{};sem_dimmer
1748488931;1,3;2025-05-29 03:22:11;0,01;1748488931;98,93;0,0217;{};sem_dimmer
1748488991;1,31;2025-05-29 03:23:11;0,01;1748488991;100,84;0,0218;{};sem_dimmer
1748489051;1,41;2025-05-29 03:24:11;0,01;1748489051;102,92;0,0235;{};sem_dimmer
1748489111;20,35;2025-05-29 03:25:11;0,2;1748489111;103,49;0,3391;{};sem_dimmer
1748489171;19,0;2025-05-29 03:26:11;0,2;1748489171;97,25;0,3167;{};sem_dimmer
1748489231;20,31;2025-05-29 03:27:11;0,2;1748489231;101,71;0,3385;{};sem_dimmer
1748489291;18,58;2025-05-29 03:28:11;0,19;1748489291;95,76;0,3097;{};sem_dimmer
1748489351;19,1;2025-05-29 03:29:11;0,19;1748489351;100,75;0,3183;{};sem_dimmer
1748489411;21,43;2025-05-29 03:30:11;0,19;1748489411;110,37;0,3572;{};sem_dimmer
1748489471;1,38;2025-05-29 03:31:11;0,01;1748489471;102,87;0,023;{};sem_dimmer
1748489531;1,31;2025-05-29 03:32:11;0,01;1748489531;102,36;0,0218;{};sem_dimmer
1748489591;1,31;2025-05-29 03:33:11;0,01;1748489591;96,61;0,0219;{};sem_dimmer
1748489651;1,33;2025-05-29 03:34:11;0,01;1748489651;105,48;0,0222;{};sem_dimmer
1748489711;1,29;2025-05-29 03:35:11;0,01;1748489711;104,45;0,0215;{};sem_dimmer
1748489771;1,23;2025-05-29 03:36:11;0,01;1748489771;96,54;0,0205;{};sem_dimmer
1748489831;1,44;2025-05-29 03:37:11;0,01;1748489831;110,71;0,0241;{};sem_dimmer
1748489891;1,24;2025-05-29 03:38:11;0,01;1748489891;96,54;0,0206;{};sem_dimmer
1748489951;1,23;2025-05-29 03:39:11;0,01;1748489951;98,08;0,0205;{};sem_dimmer
1748490011;1,41;2025-05-29 03:40:11;0,01;1748490011;102,21;0,0234;{};sem_dimmer
1748490071;1,36;2025-05-29 03:41:11;0,01;1748490071;96,22;0,0227;{};sem_dimmer
1748490131;1,35;2025-05-29 03:42:11;0,01;1748490131;105,69;0,0226;{};sem_dimmer
1748490191;1,24;2025-05-29 03:43:11;0,01;1748490191;95,23;0,0207;{};sem_dimmer
1748490251;1,31;2025-05-29 03:44:11;0,01;1748490251;100,04;0,0219;{};sem_dimmer
1748490311;1,21;2025-05-29 03:45:11;0,01;1748490311;99,0;0,0202;{};sem_dimmer
1748490371;1,46;2025-05-29 03:46:11;0,01;1748490371;111,53;0,0243;{};sem_dimmer
1748490431;1,25;2025-05-29 03:47:11;0,01;1748490431;96,72;0,0208;{};sem_dimmer
1748490491;1,39;2025-05-29 03:48:11;0,01;1748490491;101,45;0,0232;{};sem_dimmer
1748490551;1,48;2025-05-29 03:49:11;0,01;1748490551;112,81;0,0246;{};sem_dimmer
1748490611;1,32;2025-05-29 03:50:11;0,01;1748490611;99,82;0,022;{};sem_dimmer
1748490671;1,29;2025-05-29 03:51:11;0,01;1748490671;99,89;0,0216;{};sem_dimmer
1748490731;1,48;2025-05-29 03:52:11;0,01;1748490731;111,8;0,0246;{};sem_dimmer
1748490791;1,38;2025-05-29 03:53:11;0,01;1748490791;101,43;0,0229;{};sem_dimmer
1748490851;1,33;2025-05-29 03:54:11;0,01;1748490851;101,19;0,0221;{};sem_dimmer
1748490911;1,37;2025-05-29 03:55:11;0,01;1748490911;107,68;0,0228;{};sem_dimmer
1748490971;1,3;2025-05-29 03:56:11;0,01;1748490971;96,49;0,0217;{};sem_dimmer
1748491031;1,38;2025-05-29 03:57:11;0,01;1748491031;102,38;0,023;{};sem_dimmer
1748491091;1,35;2025-05-29 03:58:11;0,01;1748491091;100,26;0,0225;{};sem_dimmer
1748491151;1,22;2025-05-29 03:59:11;0,01;1748491151;94,22;0,0203;{};sem_dimmer
1748491211;1,32;2025-05-29 04:00:11;0,01;1748491211;96,81;0,022;{};sem_dimmer
1748491271;1,33;2025-05-29 04:01:11;0,01;1748491271;100,22;0,0221;{};sem_dimmer
1748491331;1,22;2025-05-29 04:02:11;0,01;1748491331;96,22;0,0203;{};sem_dimmer
1748491391;1,3;2025-05-29 04:03:11;0,01;1748491391;96,56;0,0216;{};sem_dimmer
1748491451;1,26;2025-05-29 04:04:11;0,01;1748491451;94,41;0,021;{};sem_dimmer
1748491511;1,25;2025-05-29 04:05:11;0,01;1748491511;96,22;0,0208;{};sem_dimmer
1748491571;1,56;2025-05-29 04:06:11;0,01;1748491571;112,63;0,0259;{};sem_dimmer
1748491631;1,48;2025-05-29 04:07:11;0,01;1748491631;114,05;0,0247;{};sem_dimmer
1748491691;1,36;2025-05-29 04:08:11;0,01;1748491691;100,44;0,0227;{};sem_dimmer
1748491751;1,24;2025-05-29 04:09:11;0,01;1748491751;94,39;0,0206;{};sem_dimmer
1748491811;1,23;2025-05-29 04:10:11;0,01;1748491811;97,18;0,0204;{};sem_dimmer
1748491871;1,29;2025-05-29 04:11:11;0,01;1748491871;96,15;0,0214;{};sem_dimmer
1748491931;1,35;2025-05-29 04:12:11;0,01;1748491931;98,91;0,0225;{};sem_dimmer
1748491991;1,37;2025-05-29 04:13:11;0,01;1748491991;104,56;0,0228;{};sem_dimmer
1748492051;1,42;2025-05-29 04:14:11;0,01;1748492051;106,19;0,0237;{};sem_dimmer
1748492111;1,32;2025-05-29 04:15:11;0,01;1748492111;99,0;0,022;{};sem_dimmer
1748492171;1,3;2025-05-29 04:16:11;0,01;1748492171;100,79;0,0217;{};sem_dimmer
1748492231;1,24;2025-05-29 04:17:11;0,01;1748492231;96,38;0,0206;{};sem_dimmer
1748492291;1,27;2025-05-29 04:18:11;0,01;1748492291;96,49;0,0212;{};sem_dimmer
1748492351;1,23;2025-05-29 04:19:11;0,01;1748492351;95,78;0,0206;{};sem_dimmer
1748492411;1,42;2025-05-29 04:20:11;0,01;1748492411;111,61;0,0237;{};sem_dimmer
1748492471;1,26;2025-05-29 04:21:11;0,01;1748492471;101,43;0,0209;{};sem_dimmer
1748492531;1,32;2025-05-29 04:22:11;0,01;1748492531;98,6;0,022;{};sem_dimmer
1748492591;1,2;2025-05-29 04:23:11;0,01;1748492591;96,15;0,02;{};sem_dimmer
1748492651;1,32;2025-05-29 04:24:11;0,01;1748492651;101,45;0,0219;{};sem_dimmer
1748492711;1,55;2025-05-29 04:25:11;0,01;1748492711;115,11;0,0258;{};sem_dimmer
1748492771;1,3;2025-05-29 04:26:11;0,01;1748492771;100,18;0,0217;{};sem_dimmer
1748492831;1,32;2025-05-29 04:27:11;0,01;1748492831;101,84;0,0219;{};sem_dimmer
1748492891;1,25;2025-05-29 04:28:11;0,01;1748492891;97,36;0,0208;{};sem_dimmer
1748492951;1,41;2025-05-29 04:29:11;0,01;1748492951;107,9;0,0235;{};sem_dimmer
1748493011;1,39;2025-05-29 04:30:11;0,01;1748493011;101,95;0,0231;{};sem_dimmer
1748493070;1,29;2025-05-29 04:31:10;0,01;1748493070;101,21;0,0215;{};sem_dimmer
1748493130;1,37;2025-05-29 04:32:10;0,01;1748493130;100,02;0,0228;{};sem_dimmer
1748493190;1,36;2025-05-29 04:33:10;0,01;1748493190;101,51;0,0227;{};sem_dimmer
1748493250;1,28;2025-05-29 04:34:10;0,01;1748493250;101,25;0,0213;{};sem_dimmer
1748493310;1,21;2025-05-29 04:35:10;0,01;1748493310;96,08;0,0201;{};sem_dimmer
1748493370;1,19;2025-05-29 04:36:10;0,01;1748493370;94,83;0,0198;{};sem_dimmer
1748493430;1,28;2025-05-29 04:37:10;0,01;1748493430;98,73;0,0213;{};sem_dimmer
1748493490;1,34;2025-05-29 04:38:10;0,01;1748493490;101,25;0,0223;{};sem_dimmer
1748493550;1,54;2025-05-29 04:39:10;0,01;1748493550;113,35;0,0257;{};sem_dimmer
1748493610;1,22;2025-05-29 04:40:10;0,01;1748493610;96,24;0,0204;{};sem_dimmer
1748493670;1,47;2025-05-29 04:41:10;0,01;1748493670;112,36;0,0246;{};sem_dimmer
1748493730;1,23;2025-05-29 04:42:10;0,01;1748493730;99,11;0,0205;{};sem_dimmer
1748493790;1,21;2025-05-29 04:43:10;0,01;1748493790;92,62;0,0202;{};sem_dimmer
1748493850;1,24;2025-05-29 04:44:10;0,01;1748493850;95,6;0,0206;{};sem_dimmer
1748493910;1,3;2025-05-29 04:45:10;0,01;1748493910;93,28;0,0217;{};sem_dimmer
1748493970;1,12;2025-05-29 04:46:10;0,01;1748493970;96,33;0,0186;{};sem_dimmer
1748494030;1,42;2025-05-29 04:47:10;0,01;1748494030;99,54;0,0236;{};sem_dimmer
1748494090;1,41;2025-05-29 04:48:10;0,01;1748494090;99,14;0,0235;{};sem_dimmer
1748494150;1,24;2025-05-29 04:49:10;0,01;1748494150;95,5;0,0207;{};sem_dimmer
1748494210;1,43;2025-05-29 04:50:10;0,01;1748494210;100,59;0,0239;{};sem_dimmer
1748494270;1,21;2025-05-29 04:51:10;0,01;1748494270;94,92;0,0201;{};sem_dimmer
1748494330;1,31;2025-05-29 04:52:10;0,01;1748494330;101,47;0,0218;{};sem_dimmer
1748494390;1,27;2025-05-29 04:53:10;0,01;1748494390;94,99;0,0212;{};sem_dimmer
1748494450;1,22;2025-05-29 04:54:10;0,01;1748494450;94,88;0,0204;{};sem_dimmer
1748494510;1,31;2025-05-29 04:55:10;0,01;1748494510;100,55;0,0219;{};sem_dimmer
1748494570;1,27;2025-05-29 04:56:10;0,01;1748494570;95,48;0,0212;{};sem_dimmer
1748494630;1,2;2025-05-29 04:57:10;0,01;1748494630;95,48;0,0199;{};sem_dimmer
1748494690;1,24;2025-05-29 04:58:10;0,01;1748494690;95,62;0,0206;{};sem_dimmer
1748494750;1,26;2025-05-29 04:59:10;0,01;1748494750;98,15;0,021;{};sem_dimmer
1748494810;1,45;2025-05-29 05:00:10;0,01;1748494810;112,28;0,0241;{};sem_dimmer
1748494870;1,34;2025-05-29 05:01:10;0,01;1748494870;99,62;0,0223;{};sem_dimmer
1748494930;1,28;2025-05-29 05:02:10;0,01;1748494930;99,93;0,0214;{};sem_dimmer
1748494990;1,16;2025-05-29 05:03:10;0,01;1748494990;95,5;0,0193;{};sem_dimmer
1748495050;1,18;2025-05-29 05:04:10;0,01;1748495050;95,11;0,0196;{};sem_dimmer
1748495110;1,31;2025-05-29 05:05:10;0,01;1748495110;99,89;0,0218;{};sem_dimmer
1748495170;1,25;2025-05-29 05:06:10;0,01;1748495170;99,18;0,0208;{};sem_dimmer
1748495230;1,24;2025-05-29 05:07:10;0,01;1748495230;101,9;0,0207;{};sem_dimmer
1748495290;1,39;2025-05-29 05:08:10;0,01;1748495290;109,02;0,0231;{};sem_dimmer
1748495350;1,27;2025-05-29 05:09:10;0,01;1748495350;97,54;0,0212;{};sem_dimmer
1748495410;1,32;2025-05-29 05:10:10;0,01;1748495410;104,39;0,022;{};sem_dimmer
1748495470;1,33;2025-05-29 05:11:10;0,01;1748495470;102,08;0,0222;{};sem_dimmer
1748495530;1,28;2025-05-29 05:12:10;0,01;1748495530;97,79;0,0213;{};sem_dimmer
1748495590;1,41;2025-05-29 05:13:10;0,01;1748495590;104,32;0,0235;{};sem_dimmer
1748495650;1,53;2025-05-29 05:14:10;0,01;1748495650;104,51;0,0254;{};sem_dimmer
1748495710;1,34;2025-05-29 05:15:10;0,01;1748495710;110,79;0,0224;{};sem_dimmer
1748495770;1,33;2025-05-29 05:16:10;0,01;1748495770;108,39;0,0221;{};sem_dimmer
1748495830;1,31;2025-05-29 05:17:10;0,01;1748495830;103,96;0,0219;{};sem_dimmer
